tipo,localizacao,ser,prox_centro,prox_orla,area,quartos,banheiros,vagas,condo,preco
Casa,Siqueira,SER5,0,0,80,2,3,2,54.0,110000.0
Casa,Montese,SER4,0,0,584,6,4,9,0.0,1350000.0
Casa,Parquelândia,SER3,0,0,150,4,2,5,0.0,590000.0
Casa,Itaperi,SER8,0,0,200,4,3,8,0.0,570000.0
Casa,Monte Castelo,SER3,0,0,264,3,5,3,0.0,1250000.0
Casa,Jangurussu,SER9,0,0,72,2,2,2,0.0,140000.0
Casa,Montese,SER4,0,0,270,4,3,5,0.0,800000.0
Casa,Benfica,SER4,1,0,199,4,4,2,877.0,515000.0
Casa,Parque Manibura,SER6,0,0,160,5,3,4,0.0,990000.0
Casa,São Bento,SER6,0,0,107,3,3,2,0.0,420000.0
Casa,Fátima,SER4,0,0,230,4,4,2,0.0,789000.0
Casa,Edson Queiroz,SER7,0,0,220,4,5,4,0.0,450000.0
Casa,Passaré,SER8,0,0,239,5,4,2,1816.0,400000.0
Casa,Mondubim,SER10,0,0,125,3,1,2,0.0,390000.0
Casa,Sabiaguaba,SER7,0,1,162,5,4,2,0.0,499000.0
Casa,Coaçu,SER6,0,0,198,3,2,3,500.0,360000.0
Casa,Edson Queiroz,SER7,0,0,150,4,4,3,0.0,640000.0
Casa,Itaperi,SER8,0,0,177,4,4,3,550.0,715000.0
Casa,Rodolfo Teófilo,SER3,0,0,185,4,3,2,0.0,650000.0
Casa,Sapiranga,SER7,0,0,308,4,5,8,0.0,1680000.0
Casa,Fátima,SER4,0,0,184,3,3,2,0.0,690000.0
Casa,Messejana,SER6,0,0,91,3,2,2,0.0,330000.0
Casa,Coité,Outros,0,0,400,4,5,4,143.0,1175000.0
Casa,Coaçu,SER6,0,0,240,3,3,3,50.0,850000.0
Casa,Presidente Kennedy,SER3,0,0,146,3,2,3,0.0,320000.0
Casa,São Bento,SER6,0,0,137,3,4,2,600.0,730000.0
Casa,Maraponga,SER10,0,0,72,3,3,2,50.0,350000.0
Casa,Antônio Bezerra,SER3,0,0,120,2,1,1,0.0,230000.0
Casa,Amadeu Furtado,SER3,0,0,516,6,5,3,0.0,850000.0
Casa,Montese,SER4,0,0,310,3,3,4,0.0,480000.0
Casa,Maraponga,SER10,0,0,70,3,2,2,70.0,450000.0
Casa,Mondubim,SER10,0,0,150,3,3,4,0.0,499000.0
Casa,Edson Queiroz,SER7,0,0,150,4,2,2,0.0,395000.0
Casa,Meireles,SER2,1,1,74,2,2,2,870.0,1280000.0
Casa,Benfica,SER4,1,0,102,3,3,2,0.0,450000.0
Casa,Passaré,SER8,0,0,345,3,3,4,600.0,510000.0
Casa,Rodolfo Teófilo,SER3,0,0,112,4,2,1,0.0,599000.0
Casa,Fátima,SER4,0,0,180,1,3,2,900.0,699000.0
Casa,Cajazeiras,SER9,0,0,166,4,4,2,0.0,750000.0
Casa,Parquelândia,SER3,0,0,350,4,3,5,3226.0,785000.0
Casa,Edson Queiroz,SER7,0,0,185,3,3,4,911.0,690000.0
Casa,Pirambu,SER1,0,0,127,3,3,2,0.0,450000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,135,4,3,4,662.0,560000.0
Casa,José Bonifácio,SER4,1,0,770,4,4,12,0.0,1150000.0
Casa,Planalto Ayrton Senna,SER8,0,0,400,5,4,10,0.0,750000.0
Casa,Aerolândia,Outros,0,0,45,6,5,4,0.0,320000.0
Casa,Messejana,SER6,0,0,118,3,3,3,0.0,405000.0
Casa,Passaré,SER8,0,0,92,4,1,3,0.0,570000.0
Casa,Parquelândia,SER3,0,0,70,2,2,1,0.0,250000.0
Casa,Edson Queiroz,SER7,0,0,350,5,5,2,0.0,450000.0
Casa,Aldeota,SER2,1,0,319,7,7,6,0.0,1600000.0
Casa,Lagoa Redonda,SER6,0,0,212,4,5,3,0.0,580000.0
Casa,Prefeito José Walter,SER8,0,0,240,3,2,2,0.0,399000.0
Casa,Passaré,SER8,0,0,396,5,4,4,0.0,500000.0
Casa,Centro,SER12,0,0,578,7,5,6,0.0,1690000.0
Casa,Paupina,SER6,0,0,118,3,3,2,0.0,495000.0
Casa,Cambeba,SER6,0,0,200,4,5,3,1430.0,550000.0
Casa,Passaré,SER8,0,0,200,4,3,7,1800.0,850000.0
Casa,Curió,SER6,0,0,278,4,5,6,1195.0,1000000.0
Casa,Pici,SER11,0,0,452,3,2,5,0.0,950000.0
Casa,Cajazeiras,SER9,0,0,293,11,3,4,0.0,380000.0
Casa,José de Alencar,SER6,0,0,260,3,4,3,0.0,599000.0
Casa,Vila União,SER4,0,0,217,4,2,6,0.0,1000000.0
Casa,Edson Queiroz,SER7,0,0,127,4,5,3,50.0,639900.0
Casa,Parque Manibura,SER6,0,0,470,4,5,4,0.0,1700000.0
Casa,Aldeota,SER2,1,0,319,6,7,5,0.0,1600000.0
Casa,Manuel Sátiro,Outros,0,0,220,3,3,3,1300.0,350000.0
Casa,Cajazeiras,SER9,0,0,160,4,4,3,0.0,770000.0
Casa,Antônio Bezerra,SER3,0,0,195,3,3,2,0.0,1000000.0
Casa,Mondubim,SER10,0,0,200,3,3,2,0.0,510000.0
Casa,Joaquim Távora,SER2,1,0,450,6,5,6,0.0,1300000.0
Casa,Maraponga,SER10,0,0,280,4,5,2,50.0,550000.0
Casa,Serrinha,SER8,0,0,400,4,3,3,0.0,850000.0
Casa,Fátima,SER4,0,0,770,4,3,4,0.0,1999000.0
Casa,Cidade dos Funcionários,SER6,0,0,450,6,3,5,0.0,980000.0
Casa,Presidente Kennedy,SER3,0,0,200,4,6,2,0.0,349000.0
Casa,Manoel Dias Branco,SER7,0,0,459,4,4,4,0.0,995000.0
Casa,Passaré,SER8,0,0,69,2,3,2,0.0,340000.0
Casa,Antônio Bezerra,SER3,0,0,320,7,3,6,0.0,600000.0
Casa,Pici,SER11,0,0,79,3,2,2,0.0,300000.0
Casa,Siqueira,SER5,0,0,54,2,2,1,200.0,215000.0
Casa,Passaré,SER8,0,0,88,3,3,3,50.0,650000.0
Casa,Dionisio Torres,SER2,0,0,399,5,5,4,0.0,1090000.0
Casa,Montese,SER4,0,0,79,3,2,2,0.0,350000.0
Casa,Montese,SER4,0,0,622,3,3,2,0.0,560000.0
Casa,Mondubim,SER10,0,0,108,3,3,2,0.0,345000.0
Casa,Maraponga,SER10,0,0,160,4,3,5,0.0,595000.0
Casa,São João do Tauape,SER2,0,0,190,4,4,4,1800.0,590000.0
Casa,Edson Queiroz,SER7,0,0,360,4,6,4,0.0,995000.0
Casa,Maraponga,SER10,0,0,150,5,2,3,0.0,700000.0
Casa,Presidente Kennedy,SER3,0,0,230,4,4,4,1500.0,1490000.0
Casa,Parque Genibaú,Outros,0,0,280,4,4,1,0.0,450000.0
Casa,Coaçu,SER6,0,0,140,3,3,3,0.0,414900.0
Casa,Sabiaguaba,SER7,0,1,230,3,3,3,1350.0,1150000.0
Casa,Maraponga,SER10,0,0,112,3,3,3,50.0,630000.0
Casa,Cidade dos Funcionários,SER6,0,0,200,4,4,3,0.0,730000.0
Casa,Cocó,SER7,0,0,450,5,5,3,0.0,1000000.0
Casa,Barra do Ceará,SER1,0,1,200,4,3,1,0.0,480000.0
Casa,Parque Manibura,SER6,0,0,295,5,7,5,1143.0,1150000.0
Casa,Montese,SER4,0,0,300,4,6,1,0.0,750000.0
Casa,Edson Queiroz,SER7,0,0,360,3,4,3,1143.0,720000.0
Casa,Edson Queiroz,SER7,0,0,180,4,4,2,0.0,670000.0
Casa,Passaré,SER8,0,0,110,3,3,2,0.0,415000.0
Casa,Mondubim,SER10,0,0,196,5,5,4,1800.0,1990000.0
Casa,Álvaro Weyne,SER1,0,0,106,2,2,1,0.0,220000.0
Casa,Messejana,SER6,0,0,125,4,5,3,0.0,480000.0
Casa,Mondubim,SER10,0,0,140,3,3,4,0.0,460000.0
Casa,Edson Queiroz,SER7,0,0,207,5,5,3,150.0,550000.0
Casa,Messejana,SER6,0,0,132,2,2,2,50.0,460000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,850,6,2,10,100.0,2480000.0
Casa,José de Alencar,SER6,0,0,160,3,2,4,0.0,600000.0
Casa,Montese,SER4,0,0,250,4,5,4,0.0,440000.0
Casa,Montese,SER4,0,0,480,8,7,4,0.0,890000.0
Casa,Mondubim,SER10,0,0,68,3,3,2,0.0,280000.0
Casa,Bela Vista,SER11,0,0,157,2,1,2,0.0,300000.0
Casa,José de Alencar,SER6,0,0,169,3,4,3,50.0,790000.0
Casa,Eusébio,Outros,0,0,180,4,3,3,0.0,475000.0
Casa,São Bento,SER6,0,0,108,3,3,2,0.0,420000.0
Casa,Parquelândia,SER3,0,0,300,5,5,4,0.0,650000.0
Casa,Edson Queiroz,SER7,0,0,546,5,5,5,3322.0,2500000.0
Casa,Boa Vista Castelão,SER8,0,0,165,3,2,2,0.0,440000.0
Casa,Cajazeiras,SER9,0,0,176,4,5,2,800.0,450000.0
Casa,Cidade dos Funcionários,SER6,0,0,300,5,7,3,0.0,1430200.0
Casa,Fátima,SER4,0,0,544,10,8,8,0.0,1600000.0
Casa,Lagoa Redonda,SER6,0,0,121,4,5,3,580.0,280000.0
Casa,José de Alencar,SER6,0,0,179,5,5,5,2123.0,620000.0
Casa,José de Alencar,SER6,0,0,378,4,5,6,0.0,650000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,600,4,5,7,0.0,1500000.0
Casa,Dionisio Torres,SER2,0,0,480,5,5,7,2400.0,2900000.0
Casa,Joaquim Távora,SER2,1,0,228,3,4,2,0.0,398000.0
Casa,Mondubim,SER10,0,0,256,4,4,3,0.0,650000.0
Casa,Parangaba,SER4,0,0,97,3,2,3,78.0,450000.0
Casa,Vila União,SER4,0,0,273,4,5,6,0.0,950000.0
Casa,Vicente Pinzon,SER2,0,0,200,4,4,4,0.0,1200000.0
Casa,Passaré,SER8,0,0,150,3,4,2,0.0,1200000.0
Casa,Edson Queiroz,SER7,0,0,167,4,4,3,0.0,590000.0
Casa,São Bento,SER6,0,0,107,3,3,3,0.0,420000.0
Casa,Pici,SER11,0,0,384,3,2,4,0.0,550000.0
Casa,Passaré,SER8,0,0,67,3,2,3,0.0,240000.0
Casa,Varjota,SER2,0,0,130,3,1,3,0.0,600000.0
Casa,Vila União,SER4,0,0,290,6,4,2,0.0,550000.0
Casa,Passaré,SER8,0,0,88,3,3,3,0.0,355000.0
Casa,Fátima,SER4,0,0,400,3,3,3,0.0,750000.0
Casa,Siqueira,SER5,0,0,67,2,2,1,0.0,150000.0
Casa,Mondubim,SER10,0,0,200,3,2,2,0.0,330000.0
Casa,de Lourdes,SER2,0,0,307,3,4,4,398.0,1700000.0
Casa,Mondubim,SER10,0,0,114,3,1,2,0.0,390000.0
Casa,Messejana,SER6,0,0,286,5,3,4,0.0,390000.0
Casa,Parquelândia,SER3,0,0,250,3,3,2,0.0,698000.0
Casa,Amadeu Furtado,SER3,0,0,318,5,4,4,0.0,1200000.0
Casa,Messejana,SER6,0,0,125,4,5,2,0.0,480000.0
Casa,Sapiranga,SER7,0,0,207,5,5,3,926.0,550000.0
Casa,Edson Queiroz,SER7,0,0,156,3,3,2,0.0,580000.0
Casa,Messejana,SER6,0,0,108,3,2,2,0.0,438000.0
Casa,Edson Queiroz,SER7,0,0,125,4,4,3,0.0,550000.0
Casa,Cajazeiras,SER9,0,0,216,4,5,3,0.0,490000.0
Casa,Parque Dois Irmãos,SER8,0,0,150,5,3,3,200.0,350000.0
Casa,Jardim Iracema,SER1,0,0,198,4,5,2,0.0,970000.0
Casa,Rodolfo Teófilo,SER3,0,0,121,3,3,3,444.0,455000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,400,4,6,4,0.0,1700000.0
Casa,Joaquim Távora,SER2,1,0,120,4,3,4,0.0,620000.0
Casa,Dionisio Torres,SER2,0,0,400,5,5,4,0.0,1250000.0
Casa,Montese,SER4,0,0,134,3,2,2,0.0,390000.0
Casa,Mondubim,SER10,0,0,129,2,2,2,0.0,290000.0
Casa,Messejana,SER6,0,0,130,3,4,3,0.0,350000.0
Casa,São Bento,SER6,0,0,105,3,3,2,0.0,420000.0
Casa,Montese,SER4,0,0,260,4,5,2,0.0,680000.0
Casa,Castelão,SER8,0,0,109,3,2,3,0.0,380000.0
Casa,Prefeito José Walter,SER8,0,0,60,2,2,2,0.0,170000.0
Casa,Edson Queiroz,SER7,0,0,123,3,4,3,50.0,639900.0
Casa,Papicu,SER2,0,0,990,9,5,12,0.0,2100000.0
Casa,São Gerardo,SER3,0,0,177,3,3,2,0.0,620000.0
Casa,Cocó,SER7,0,0,201,4,6,5,0.0,1782000.0
Casa,Manuel Sátiro,Outros,0,0,585,7,5,2,0.0,900000.0
Casa,Jardim Iracema,SER1,0,0,60,2,2,1,0.0,230000.0
Casa,Messejana,SER6,0,0,126,4,3,2,0.0,480000.0
Casa,Passaré,SER8,0,0,240,2,2,2,0.0,295000.0
Casa,Edson Queiroz,SER7,0,0,222,4,4,3,1260.0,730000.0
Casa,Sapiranga,SER7,0,0,520,4,6,4,0.0,775000.0
Casa,Vila União,SER4,0,0,438,5,5,6,0.0,1200000.0
Casa,Granja Portugal,SER5,0,0,100,2,3,5,0.0,380000.0
Casa,Amadeu Furtado,SER3,0,0,600,8,2,6,0.0,900000.0
Casa,Dunas,Outros,0,0,560,5,6,6,660.0,4000000.0
Casa,Coité,Outros,0,0,300,4,4,4,0.0,4000000.0
Casa,Parquelândia,SER3,0,0,275,2,1,3,0.0,430000.0
Casa,Jardim das Oliveiras,SER6,0,0,152,4,4,2,50.0,820000.0
Casa,Cidade dos Funcionários,SER6,0,0,300,5,4,2,0.0,1190000.0
Casa,Manoel Dias Branco,SER7,0,0,183,2,1,8,0.0,550000.0
Casa,Vila Velha,SER1,0,0,200,4,2,2,0.0,390000.0
Casa,Sapiranga,SER7,0,0,400,4,5,6,0.0,990000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,115,3,2,2,1049.0,679000.0
Casa,Amadeu Furtado,SER3,0,0,396,5,5,5,0.0,790000.0
Casa,Papicu,SER2,0,0,176,4,3,4,930.0,420000.0
Casa,Parque Manibura,SER6,0,0,560,6,5,8,0.0,1500000.0
Casa,Maraponga,SER10,0,0,88,3,1,2,0.0,595000.0
Casa,Sapiranga,SER7,0,0,188,4,5,4,80.0,620000.0
Casa,Maraponga,SER10,0,0,240,4,3,5,0.0,600000.0
Casa,Edson Queiroz,SER7,0,0,243,5,7,8,0.0,950000.0
Casa,Parque Manibura,SER6,0,0,212,4,5,3,0.0,580000.0
Casa,José de Alencar,SER6,0,0,237,4,3,2,1741.0,929000.0
Casa,José de Alencar,SER6,0,0,154,3,3,4,0.0,490000.0
Casa,Messejana,SER6,0,0,120,3,3,2,0.0,430000.0
Casa,Passaré,SER8,0,0,145,3,3,3,0.0,499000.0
Casa,Parque Manibura,SER6,0,0,139,3,3,4,0.0,929000.0
Casa,Maraponga,SER10,0,0,160,3,2,2,0.0,550000.0
Casa,Serrinha,SER8,0,0,180,2,3,2,0.0,290000.0
Casa,Edson Queiroz,SER7,0,0,191,3,4,3,0.0,580000.0
Casa,Sapiranga,SER7,0,0,110,4,5,4,0.0,550000.0
Casa,Mondubim,SER10,0,0,270,3,3,3,0.0,680000.0
Casa,Sapiranga,SER7,0,0,178,4,3,2,950.0,495000.0
Casa,Conjunto Esperança,SER10,0,0,70,3,1,3,0.0,299000.0
Casa,Parquelândia,SER3,0,0,330,6,4,4,0.0,680000.0
Casa,Mondubim,SER10,0,0,130,3,3,2,0.0,350000.0
Casa,Sabiaguaba,SER7,0,1,951,3,2,10,0.0,250000.0
Casa,Edson Queiroz,SER7,0,0,240,3,3,4,1691.0,610000.0
Casa,Maraponga,SER10,0,0,320,5,4,5,0.0,1280000.0
Casa,Jóquei Clube,SER12,0,0,356,11,5,2,993.0,1100000.0
Casa,Prefeito José Walter,SER8,0,0,180,3,2,1,0.0,350000.0
Casa,Maraponga,SER10,0,0,200,3,2,6,0.0,950000.0
Casa,Parque Araxá,Outros,0,0,300,4,4,4,0.0,550000.0
Casa,Aldeota,SER2,1,0,159,5,5,1,0.0,1000000.0
Casa,Parreão,Outros,0,0,190,3,1,3,0.0,455000.0
Casa,Prefeito José Walter,SER8,0,0,200,3,2,2,0.0,250000.0
Casa,Cocó,SER7,0,0,300,4,5,7,2587.0,839900.0
Casa,Maraponga,SER10,0,0,120,3,3,2,0.0,549800.0
Casa,Aldeota,SER2,1,0,357,5,4,5,0.0,1100000.0
Casa,São Bento,SER6,0,0,138,3,3,2,0.0,500000.0
Casa,José de Alencar,SER6,0,0,280,3,4,4,0.0,690000.0
Casa,Cambeba,SER6,0,0,209,5,3,6,0.0,1199000.0
Casa,Jardim das Oliveiras,SER6,0,0,156,4,4,4,0.0,820000.0
Casa,Parque Manibura,SER6,0,0,303,3,4,3,2372.0,695000.0
Casa,Edson Queiroz,SER7,0,0,150,4,5,2,0.0,600000.0
Casa,Sapiranga,SER7,0,0,260,3,4,4,0.0,550000.0
Casa,Álvaro Weyne,SER1,0,0,280,3,2,2,0.0,800000.0
Casa,Aldeota,SER2,1,0,160,3,4,2,0.0,3500000.0
Casa,Edson Queiroz,SER7,0,0,540,5,5,4,0.0,1450000.0
Casa,Maraponga,SER10,0,0,210,3,3,4,0.0,380000.0
Casa,Dionisio Torres,SER2,0,0,319,5,3,5,0.0,1100000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,200,4,4,4,0.0,800000.0
Casa,José de Alencar,SER6,0,0,203,4,4,4,100.0,799000.0
Casa,de Lourdes,SER2,0,0,373,3,6,4,0.0,2150000.0
Casa,Cidade dos Funcionários,SER6,0,0,365,8,8,3,1200.0,1200000.0
Casa,Cidade 2000,SER7,0,0,140,4,5,2,0.0,350000.0
Casa,São Gerardo,SER3,0,0,334,3,2,6,0.0,575000.0
Casa,Aldeota,SER2,1,0,411,5,5,5,0.0,2000000.0
Casa,Itaperi,SER8,0,0,216,9,3,2,150.0,350000.0
Casa,Presidente Kennedy,SER3,0,0,484,3,1,6,0.0,680000.0
Casa,José de Alencar,SER6,0,0,345,3,5,5,0.0,1400000.0
Casa,Bela Vista,SER11,0,0,363,4,4,3,0.0,599000.0
Casa,Montese,SER4,0,0,214,4,3,5,0.0,1200000.0
Casa,Sapiranga,SER7,0,0,178,4,4,3,0.0,799999.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,850,6,4,10,0.0,2490000.0
Casa,Aldeota,SER2,1,0,252,3,4,4,0.0,1500000.0
Casa,Conjunto Ceará,SER11,0,0,150,3,2,1,0.0,375000.0
Casa,José de Alencar,SER6,0,0,130,3,3,4,0.0,650000.0
Casa,Parque Araxá,Outros,0,0,193,4,3,1,0.0,300000.0
Casa,Dionisio Torres,SER2,0,0,620,9,6,6,0.0,1500000.0
Casa,José de Alencar,SER6,0,0,169,3,4,5,0.0,790000.0
Casa,Presidente Kennedy,SER3,0,0,160,5,3,1,0.0,450000.0
Casa,José Bonifácio,SER4,1,0,412,4,4,4,0.0,430000.0
Casa,Cidade 2000,SER7,0,0,170,4,4,3,0.0,920000.0
Casa,Jardim das Oliveiras,SER6,0,0,180,3,5,2,1250.0,680000.0
Casa,Edson Queiroz,SER7,0,0,322,5,5,7,2036.0,900000.0
Casa,Fátima,SER4,0,0,396,4,3,3,0.0,850000.0
Casa,Parquelândia,SER3,0,0,132,3,3,2,0.0,695000.0
Casa,Cambeba,SER6,0,0,176,4,5,8,1200.0,1350000.0
Casa,Centro,SER12,0,0,263,3,6,2,0.0,1100000.0
Casa,Jardim das Oliveiras,SER6,0,0,148,4,4,2,50.0,680000.0
Casa,Cidade dos Funcionários,SER6,0,0,117,2,3,2,0.0,390000.0
Casa,Cidade dos Funcionários,SER6,0,0,144,4,4,3,0.0,590000.0
Casa,Coité,Outros,0,0,196,4,5,10,900.0,690000.0
Casa,Cidade 2000,SER7,0,0,105,6,3,1,0.0,368000.0
Casa,Edson Queiroz,SER7,0,0,150,4,4,2,50.0,598000.0
Casa,São Bento,SER6,0,0,130,3,3,2,1200.0,440000.0
Casa,Messejana,SER6,0,0,80,2,1,1,0.0,220000.0
Casa,Parangaba,SER4,0,0,216,5,4,3,0.0,460000.0
Casa,Barra do Ceará,SER1,0,1,480,4,4,2,0.0,490000.0
Casa,Parque Manibura,SER6,0,0,428,4,5,12,0.0,2200000.0
Casa,Parangaba,SER4,0,0,162,3,4,3,926.0,650000.0
Casa,Joaquim Távora,SER2,1,0,248,4,3,4,0.0,1200000.0
Casa,Maraponga,SER10,0,0,120,3,1,2,613.0,850000.0
Casa,Joaquim Távora,SER2,1,0,330,15,16,2,0.0,1078000.0
Casa,Dionisio Torres,SER2,0,0,350,5,4,4,250.0,1200000.0
Casa,Sapiranga,SER7,0,0,180,3,3,4,780.0,750000.0
Casa,Edson Queiroz,SER7,0,0,150,3,4,3,980.0,490000.0
Casa,Sapiranga,SER7,0,0,170,5,4,4,900.0,530000.0
Casa,Cajazeiras,SER9,0,0,212,4,5,4,800.0,950000.0
Casa,Sapiranga,SER7,0,0,122,3,3,2,700.0,770000.0
Casa,Maraponga,SER10,0,0,233,4,4,2,650.0,2000000.0
Casa,Lagoa Redonda,SER6,0,0,85,3,2,2,570.0,330000.0
Casa,de Lourdes,SER2,0,0,288,5,7,4,2300.0,2700000.0
Casa,Parque Manibura,SER6,0,0,170,3,4,3,800.0,620000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,201,4,5,4,300.0,990000.0
Condomínio,Sapiranga,SER7,0,0,180,3,3,4,780.0,750000.0
Condomínio,Edson Queiroz,SER7,0,0,150,3,4,3,980.0,490000.0
Condomínio,Sapiranga,SER7,0,0,170,5,4,4,900.0,530000.0
Condomínio,Cajazeiras,SER9,0,0,212,4,5,4,800.0,950000.0
Condomínio,Sapiranga,SER7,0,0,122,3,3,2,700.0,770000.0
Condomínio,Maraponga,SER10,0,0,233,4,4,2,650.0,2000000.0
Condomínio,Lagoa Redonda,SER6,0,0,85,3,2,2,570.0,330000.0
Condomínio,de Lourdes,SER2,0,0,288,5,7,4,2300.0,2700000.0
Condomínio,Parque Manibura,SER6,0,0,170,3,4,3,800.0,620000.0
Condomínio,Engenheiro Luciano Cavalcante,SER7,0,0,201,4,5,4,300.0,990000.0
Condomínio,Passaré,SER8,0,0,140,3,3,3,700.0,440000.0
Condomínio,Parque Manibura,SER6,0,0,354,3,2,3,100.0,600000.0
Condomínio,de Lourdes,SER2,0,0,334,4,6,4,2080.0,2890000.0
Condomínio,Manoel Dias Branco,SER7,0,0,98,3,2,2,700.0,379000.0
Condomínio,José de Alencar,SER6,0,0,205,4,4,2,1100.0,1050000.0
Condomínio,Passaré,SER8,0,0,72,3,2,2,500.0,295000.0
Condomínio,Coité,Outros,0,0,244,4,6,4,2071.0,1490000.0
Condomínio,Lagoa Redonda,SER6,0,0,186,4,5,3,1300.0,995000.0
Condomínio,Lagoa Redonda,SER6,0,0,96,3,4,2,500.0,375000.0
Condomínio,José de Alencar,SER6,0,0,110,3,3,2,0.0,782000.0
Condomínio,Edson Queiroz,SER7,0,0,180,4,5,4,604.0,449000.0
Condomínio,Passaré,SER8,0,0,98,3,3,2,650.0,495000.0
Condomínio,Praia de Iracema,SER12,1,1,150,2,3,1,0.0,580000.0
Condomínio,Guajerú,Outros,0,0,62,2,1,2,190.0,350000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,550,5,7,10,1250.0,7500000.0
Condomínio,Sapiranga,SER7,0,0,134,4,4,2,600.0,520000.0
Condomínio,Lagoa Redonda,SER6,0,0,96,3,3,2,600.0,360000.0
Condomínio,Passaré,SER8,0,0,80,2,2,4,165.0,290000.0
Condomínio,Sabiaguaba,SER7,0,1,190,4,4,3,1050.0,998000.0
Condomínio,de Lourdes,SER2,0,0,800,6,8,6,2500.0,6000000.0
Condomínio,Sabiaguaba,SER7,0,1,148,4,5,2,1100.0,799000.0
Condomínio,Parque Santa Maria,SER9,0,0,70,2,3,2,380.0,229000.0
Condomínio,Passaré,SER8,0,0,125,4,2,2,450.0,380000.0
Condomínio,de Lourdes,SER2,0,0,380,5,8,5,2349.0,2690000.0
Condomínio,Mondubim,SER10,0,0,76,3,2,3,300.0,300000.0
Condomínio,Cidade dos Funcionários,SER6,0,0,152,4,4,2,0.0,820000.0
Condomínio,Lagoa Redonda,SER6,0,0,225,3,4,4,2000.0,1300000.0
Condomínio,Prefeito José Walter,SER8,0,0,59,2,2,1,245.0,298000.0
Condomínio,Maraponga,SER10,0,0,118,4,3,3,580.0,550000.0
Condomínio,Maraponga,SER10,0,0,212,4,5,3,800.0,1900000.0
Condomínio,Maraponga,SER10,0,0,238,4,5,4,0.0,1990000.0
Condomínio,José de Alencar,SER6,0,0,150,3,3,4,500.0,550000.0
Condomínio,Alagadiço Novo,Outros,0,0,190,3,5,6,0.0,1349300.0
Condomínio,Engenheiro Luciano Cavalcante,SER7,0,0,350,4,5,4,1200.0,1500000.0
Condomínio,Centro,SER12,0,0,414,3,4,4,980.0,3890000.0
Condomínio,Sapiranga,SER7,0,0,160,3,4,2,1000.0,780000.0
Condomínio,Dunas,Outros,0,0,185,4,5,2,11.0,1628308.0
Condomínio,Lagoa Redonda,SER6,0,0,95,3,2,2,800.0,310000.0
Condomínio,Dunas,Outros,0,0,220,4,4,3,1129.0,1663259.0
Condomínio,Jangurussu,SER9,0,0,68,2,2,1,450.0,190000.0
Condomínio,Sapiranga,SER7,0,0,134,4,5,2,600.0,520000.0
Condomínio,Henrique Jorge,SER11,0,0,200,3,2,2,300.0,379000.0
Condomínio,Jardim Cearense,SER10,0,0,226,5,5,3,585.0,2200000.0
Condomínio,Passaré,SER8,0,0,44,2,1,2,210.0,198000.0
Condomínio,Sapiranga,SER7,0,0,154,2,4,2,950.0,780000.0
Condomínio,Eusébio,Outros,0,0,98,3,2,2,0.0,379000.0
Condomínio,Messejana,SER6,0,0,134,3,4,2,50.0,730000.0
Condomínio,Edson Queiroz,SER7,0,0,190,4,5,4,1095.0,695000.0
Condomínio,Passaré,SER8,0,0,90,3,2,2,200.0,350000.0
Condomínio,Coité,Outros,0,0,200,4,5,4,1095.0,830000.0
Condomínio,Maraponga,SER10,0,0,320,4,4,4,580.0,2200000.0
Condomínio,Maraponga,SER10,0,0,90,3,3,2,50.0,350000.0
Condomínio,Edson Queiroz,SER7,0,0,120,3,3,2,970.0,499999.0
Condomínio,José de Alencar,SER6,0,0,205,4,5,3,900.0,1100000.0
Condomínio,Edson Queiroz,SER7,0,0,200,4,5,3,1095.0,760000.0
Condomínio,José de Alencar,SER6,0,0,176,4,5,2,495.0,560000.0
Condomínio,Edson Queiroz,SER7,0,0,100,3,3,3,580.0,450000.0
Condomínio,Lagoa Redonda,SER6,0,0,187,3,4,4,500.0,1000000.0
Condomínio,Maraponga,SER10,0,0,111,3,4,2,650.0,750000.0
Condomínio,Parque Santa Maria,SER9,0,0,70,3,3,2,380.0,290000.0
Condomínio,Coaçu,SER6,0,0,303,4,6,2,700.0,2200000.0
Condomínio,Lagoa Redonda,SER6,0,0,148,3,4,3,0.0,936139.0
Condomínio,Cambeba,SER6,0,0,246,3,3,4,0.0,560000.0
Condomínio,Sabiaguaba,SER7,0,1,180,4,3,3,0.0,1416765.0
Condomínio,Edson Queiroz,SER7,0,0,200,4,5,4,2500.0,1500000.0
Condomínio,Lagoa Redonda,SER6,0,0,90,3,2,2,500.0,370000.0
Condomínio,Lagoa Redonda,SER6,0,0,92,2,2,1,380.0,220000.0
Condomínio,Maraponga,SER10,0,0,101,3,3,2,2800.0,545000.0
Condomínio,Alphaville Fortaleza,Outros,0,0,650,5,7,6,700.0,5900000.0
Condomínio,Parque Iracema,SER6,0,0,106,5,5,4,0.0,550000.0
